MASTER_SERIES_ID,TITLE,SEAMLESS_CODE,SEAMLESS_FLAG,SERIES_TYPE,CP_CD,MCP_CD,SERS_ENDBRD_YN,VIRTUAL_DVD_FLAG,RATING,ADULT_CATEGORY_ONLY,GENRE_MAIN,SUB_GENRE,GENRE_DISPLAY,ORIGIN_TITLE,ORIGIN_TITLE_LANG,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,SEASON_NO,SUBTITLE_DUBBED,SUBTITLE_DUBBED_LANG,BROAD_CHANNEL,BROAD_DAY,APPLIED_SCREEN,COUNTRY_OF_ORIGIN,YEAR,MULTI_CAPTION_FLAG,MULTI_CAPTION_INFO,MULTI_AUDIO_FLAG,MULTI_AUDIO_INFO,DESCRIPTION,NOTICE_DESCRIPTION
60020187340000,엄지의 제왕,0,N,01,00470,00470,N,N,1,N,050100,,,엄지의 제왕,,김달준,강제상,"허참,윤문식,김나영,김태현,사미자,김오곤,서재걸,박상준",1,,,,화,"TV,PHONE,PAD",,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]생활 속 고수, 엄지의 제왕을 찾아라! '노하우의 제왕' 자리를 놓고 벌이는 불꽃 튀는 대결! 다양한 분",
40000000102006,휴먼다큐 사노라면,0,N,01,00470,00470,N,N,1,N,031400,,,휴먼다큐 사노라면,,박병호,,,1,,1,,화,"TV,PHONE,PAD",,,N,,N,,"삶이 그대를 속일지라도 슬퍼하거나 노하지 말아라! 슬픈 날엔 참고 견디라, 즐거운 날이 온다. 보통 사람들의 특별한 이야기! MBN 휴먼다큐 사노라면!",
60020168090000,그것이 알고싶다,0,N,01,00002,00002,N,N,1,N,060000,,,,,박두선,,김상중,1,3,,,,"TV,PHONE,PAD",,,N,,N,,다양한 분야를 넘나들며 놀라운 사실을 취재한다. 진실의 눈으로 믿기지 않는 사건을 파고드는 탐사 저널리즘 프로그램.,
70000000011005,불타는 청춘,0,N,01,00002,00002,N,N,4,N,050100,,,,1,박상혁,,"홍진희, 강수지, 김국진, 김도균",1,3,,,금,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 토요일에 업데이트 됩니다.]
아직도 마음은 불타고 있는 싱글 중년들이 여행을 떠난다! 당신이 잊고 있던 청춘을 찾아주는 본격 '",
60020225480000,꼬마기차 추추,1,Y,01,50110,50110,Y,N,1,N,041600,,,,1,,,,1,3,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
우리의 주인공 '추추'는 깊은 산 속 아름다운 숲에 위치한 장난감 마을 '토이빌'에서 온갖 장난감, 인형들",
70000000007268,이웃집 찰스,0,N,01,00033,00033,N,N,1,N,060000,,,,,,,알렉스,1,3,,KBS,화,"TV,PHONE,PAD",KOR,2015,N,,N,,"[본 프로그램은 매주 화요일에 업데이트 됩니다]
취업, 학업, 결혼 등 다양한 이유로 한국 사회에서 정착해서 살아가려고  하는 외국인들의 생생한 리",
60020159800000,세상에 이런일이,0,N,01,00002,00002,N,N,3,N,060000,,,,,"허강일, 최성, 옥성아",,"임성훈, 박소현",1,3,,,,"TV,PHONE,PAD",,,N,,N,,우리 주변에서 일어나는 신기하고 놀랍고 재미있고 감동적인 이야기를 6mm 디지털카메라로 밀도 있게 취재 전달하는 프로그램.,
29000003243817,한국기행,1,Y,01,00003,00000,N,N,,N,031400,,,,1,"정연태, 최승호",,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"[업데이트 : 매주 화 ~ 토요일]
대한민국의 숨은 비경을 찾아 떠나는 공간여행. 역사와 풍습, 건축, 문화의 향기를 느끼고 전달하는 아름다운 시간여행. ",
40000000001546,명의,1,Y,01,00003,00000,N,N,1,N,031400,,,,1,,,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"[업데이트 : 매주 화요일]

환자의 가슴 아픈 사연을 소개하기보다 질병을 눈앞에 두고 이를 치료하기 위해 밤잠 자지 않고 고민하는 의료진의 모습에, ",
40000000104204,나눔 0700,0,N,01,00003,00003,N,N,1,N,030400,,,,1,이한규,김희나 외 3명,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"힘든 가운데도 꿈을 잃지 않고 살아가는 사람들, 어려움 때문에 꿈을 잃어버린 사람들. 그 사람들의 꿈을 지키고, 나눔을 통해 우리 사회의 꿈을 키워",
70000000007030,독한인생 서민갑부,0,N,01,00469,00469,N,N,1,N,060000,,,,,,,,1,,,채널A,토,"TV,PHONE,PAD",KOR,2014,N,,N,,"[본 프로그램은 매주 일요일에 업데이트됩니다.]
매주 2명의 서민에서 자신의 힘으로 큰 부를 쌓은 서민 갑부를 발굴하고, 다큐멘터리와 실화 를 바탕",
70000000006936,나는 몸신이다,0,N,01,00469,00469,N,N,3,N,050100,,,,,조천우,,정은아,1,,,채널A,수,"TV,PHONE,PAD",KOR,2014,N,,N,,"[본 프로그램은 매주 목요일 업데이트 됩니다.]
세상을 널리 이롭게 할 건강 정보나 잘못된 속설을 바로 잡을 정확한 정보를 갖고 있다면 누구나 '몸신",
80000000001663,꼬마기차 추추 (3D),1,Y,01,50110,50110,Y,N,1,N,041600,040400,,,1,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
우리의 주인공 '추추'는 깊은 산 속 아름다운 숲에 위치한 장난감 마을 '토이빌'에서 온갖 장난감, 인형들",
80000000001694,모란봉 클럽,1,Y,01,00442,00442,N,N,4,N,050100,050300,,,,"조승연, 양영래",오유선,,1,,,,토,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다.]
남한에서 가장 ‘독한’ 사연과 가장 ‘흥미로운’ 시선을 가지고 있는 탈북 미녀들. 세상의 끝과도",
80000000003627,아는 형님,1,Y,01,00461,00461,N,N,4,N,050100,,1102,,,여운혁,,"강호동, 이수근, 김영철, 서장훈",1,,,,토,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다]
인생을 살다보면 마주치게 되는 사소하지만 궁금해서 견딜 수 없는 시청자들의 질문에 다양한 방법",
80000000012865,나는 몸신이다(통큰),0,N,01,00469,00469,N,N,3,N,050100,,1102,,,조천우,,정은아,1,,,,수,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 목요일 업데이트 됩니다.]
세상을 널리 이롭게 할 건강 정보나 잘못된 속설을 바로 잡을 정확한 정보를 갖고 있다면 누구나 '몸신'",
80000000012851,모란봉 클럽(통큰),0,N,01,00442,00442,N,N,4,N,050100,050300,1102,,,"조승연,양영래",오유선,"김성주,지상렬",1,,,,토,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다.]
남한에서 가장 ‘독한’ 사연과 가장 ‘흥미로운’ 시선을 가지고 있는 탈북 미녀들. 세상의 끝과도",
80000000012843,휴먼다큐 사노라면(통큰),0,N,01,00470,00470,N,N,1,N,031400,,1103,휴먼다큐 사노라면,,박병호,"정진경,천준아,권은경,김경희,이은주",,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]
삶이 그대를 속일지라도 슬퍼하거나 노하지 말아라! 슬픈 날엔 참고 견디라, 즐거운 날이 온다. 보통",
80000000012845,엄지의 제왕(통큰),0,N,01,00470,00470,N,N,1,N,050100,,1102,엄지의 제왕,,김달준,강제상,허참,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]
생활 속 고수, 엄지의 제왕을 찾아라! '노하우의 제왕' 자리를 놓고 벌이는 불꽃 튀는 대결! 다양한 ",
80000000012860,독한인생 서민갑부(통큰),0,N,01,00469,00469,N,N,1,N,060000,,1103,,,,,,1,,,,토,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트됩니다.]
매주 2명의 서민에서 자신의 힘으로 큰 부를 쌓은 서민 갑부를 발굴하고, 다큐멘터리와 실화 를 바탕",
80000000014234,지식채널e,1,Y,01,00003,00003,N,N,1,N,100000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"지식채널e는 단편적인 '지식'을 입체적으로 조명해서 시청자에게 화두를 던지는 프로그램입니다. 제작진이 던지는 화두가 비록 작은 것일지라도, 바쁘",
80000000014600,세상에 나쁜 개는 없다,1,Y,01,00003,00003,N,N,1,N,060700,,1103,,,,,,1,,,,금,"TV,PHONE,PAD,PC",KOR,,N,,N,,의사소통도 안되고 말썽만 부리는 강아지들. 우리 강아지의 특이하고 이상한 행동들은 과연 왜 그러는 걸까요? 세상에 나쁜 개는 없다는 반려견의 행,
81000000001611,노래가 좋아,0,N,01,00033,00033,N,N,1,N,050100,,1102,,,김진환,,"장윤정, 도경완",1,,,KBS1,토,"TV,PHONE,PAD",KOR,2016,N,,N,,객석평가단 100명의 선택으로 승자가 가려지는 일반인 노래 대결 프로그램,
81000000002947,뉴스룸-팩트체크,0,N,01,00461,00461,N,N,1,N,060000,,1103,,,,,안나경,1,,,JTBC,"월,화,수,목","TV,PHONE",KOR,,N,,N,,"뉴스룸의 간판코너 팩트체크를 통해 정치와 경제, 사회, 문화 등의 다양한 이슈를 한눈에 살펴본다.",
81000000002881,천일야사,1,Y,01,00469,00469,N,N,4,N,050100,,1102,,,장시원,,,1,,,채널A,수,"TV,PHONE",KOR,,N,,N,,세상을 지배한 리더들! 그들의 거대하고 치열한 승부의 역사가 시작된다. 수많은 미스터리부터 희대의 사건들 뒤에 숨겨진 진실까지! 한 편의 재연 극,
81000000004433,천일야사(통큰),0,N,01,00469,00469,N,N,4,N,050100,,1102,,,장시원,,,1,,,채널A,수,"TV,PHONE,PAD,PC",KOR,,N,,N,,세상을 지배한 리더들! 그들의 거대하고 치열한 승부의 역사가 시작된다. 수많은 미스터리부터 희대의 사건들 뒤에 숨겨진 진실까지! 한 편의 재연 극,
81000000003905,판도라,1,Y,01,00470,00470,N,N,4,N,060000,060400,1103,,,유병춘,,"배철수, 차명진, 정청래, 박찬종, 조주희",1,,,MBN,목,"TV,PHONE,PAD,PC",KOR,2017,N,,N,,비상식의 시대! 수술대에 오른 대한민국! 정계 원로와 각 분야의 정치 고수들이 한데 모인 판도라! 한국 정치의 민낯을 해부하고 숨겨져 있던 정치판의,
81000000004824,생활의 달인,0,N,01,00002,00002,N,N,1,N,060200,,1103,생활의 달인,,"이상준, 심재욱, 최낙근",,,1,,,SBS,월,"TV,PHONE,PAD,PC",KOR,2013,N,,N,,수십 년간 한 분야에 종사하며 부단한 열정과 노력으로 달인의 경지에 이르게 된 사람들. 비록 소박한 일이지만 평생을 통해 최고가 된 '생활 달인'의 ,
81000000004825,"아는형님TEST [HD],[SD] ",1,Y,01,00461,00461,N,N,4,N,050100,,1102,,,여운혁,,"강호동, 이수근, 김영철, 서장훈",1,,,JTBC,토,"TV,PHONE",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다]
인생을 살다보면 마주치게 되는 사소하지만 궁금해서 견딜 수 없는 시청자들의 질문에 다양한 방법",
81000000005116,쇼! 음악중심,0,N,01,00034,00034,N,N,4,N,050100,,1102,,,"정창영,김명진",,"차은우,시연",1,,,MBC,토,"TV,PHONE,PAD",KOR,,N,,N,,"토요일 오후를 책임지는 음악의 힘! 대한민국 음악의 중심~ 기존의 음악 프로그램과 차별화된 신선하고 다양한 무대를 통해 시청자와 함께 듣고, 보고,",
81000000007115,대당영요 (중),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000007190,대당영요 (하),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000006305,판도라(MBN 통큰),0,N,01,00470,00470,N,N,4,N,060000,060400,1103,,,유병춘,,"배철수, 차명진, 정청래, 박찬종, 조주희",1,,,MBN,목,"TV,PHONE,PAD,PC",KOR,2017,N,,N,,비상식의 시대! 수술대에 오른 대한민국! 정계 원로와 각 분야의 정치 고수들이 한데 모인 판도라! 한국 정치의 민낯을 해부하고 숨겨져 있던 정치판의,
81000000005784,생생정보,0,N,01,00033,00033,N,N,1,N,060000,060700,1103,,,박석규,,"도경완, 이슬기, 조충현",1,,,KBS2,"월,화,수,목,금","TV,PHONE,PAD",KOR,2017,N,,N,,저녁 시간대에 생생하게 살아 움직이는 대한민국 구석구석의 현장을 실시간으로 생생하게 전달한다. 유익하고 활기찬 정보와 따뜻하고 재미있는 이야,
81000000006081,동상이몽 2 너는 내운명,0,N,01,00002,00002,N,N,4,N,050100,050900,1102,,,,,"김구라, 서장훈",1,,,SBS,월,"TV,PHONE,PAD",KOR,2017,N,,N,,"다양한 분야의 커플들이 알콩달콩 살아가는 모습을 '남자' 와 '여자' 입장에서 바라보고, 운명의 반쪽을 만난다는 것의 의미와 두 사람이 함께 사는 것",
81000000006467,주선청운지 (상) ,1,Y,01,00498,00498,Y,N,4,N,030900,030100,1204,주선청운지,4,"주예빈,주소걸",,"이역봉,조려영,양쯔",1,1,1,기타,수,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.] 
어린 시절 청운문이라는 곳에 거둬진 소년 장소범이 그곳에서 만난 귀왕의 딸 벽옥과 친구 임랑우, 육설기, ",
81000000006469,주선청운지 (하) ,1,Y,01,00498,00498,Y,N,4,N,030900,030100,1204,주선청운지,4,"주예빈,주소걸",,"이역봉,조려영,양쯔",1,1,1,기타,수,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.] 
어린 시절 청운문이라는 곳에 거둬진 소년 장소범이 그곳에서 만난 귀왕의 딸 벽옥과 친구 임랑우, 육설기, ",
81000000006708,대당영요 (상),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000007519,반요경성 2,1,Y,01,00498,00498,Y,N,4,N,030300,030500,1206,반요경성 2,4,"류진명,임해요",,"장철한,이일동,함청자",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
경성은 만요의 왕의 책임을 다할 것을 맹세하고, 요괴들의 질서를 잡고, 자신을 강하게 단련하여 요괴들을 ",
81000000007518,반요경성 1,1,Y,01,00498,00498,Y,N,4,N,030300,030500,1206,반요경성 1,4,"류진명,임해요",,"이일동,함청자,장철한",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
청나라 말, 연합군이 북경으로 쳐들어온다. 섭여풍은 아내 응접과 두 딸을 데리고 추살을 피한다. 도중에 응",
81000000008497,[우수상] 비정상회담,0,N,01,00461,00461,Y,N,4,N,050100,,1102,,,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",1,,,JTBC,월,"TV,PHONE,PAD",KOR,,N,,N,,"국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 ",
81000000010140,놀라운 토요일,1,Y,01,00344,00344,N,N,4,N,050100,050900,1102,,,"이태경, 진보미",,"신동엽, 혜리, 박나래, 문세윤, 김동현, 넉살, 피오, 붐, 김미경",1,,,tvN,토,"TV,PHONE,PAD,PC",KOR,2018,N,,N,,'도레미 마켓' 전국 시장 속 핫한 음식을 걸고 노래 가사 받아쓰기 게임을 하는 세대 초월 음악 예능,
81000000011021,가요무대,0,N,01,00033,00033,N,N,1,N,050100,,1102,,,"이재우,조성호",,김동건,1,,,KBS1,월,"TV,PHONE,PAD",KOR,2012,N,,N,,매주 새로운 주제를 갖고 초대가수들이 출연하여 향수와 추억을 불러일으키는 전통가요를 선사하는 프로그램,
81000000010965,놀라운 토요일(통큰),0,N,01,00344,00344,N,N,4,N,050100,050900,1102,,,"박성재,이태경",,"신동엽,혜리,박나래,Key,김동현,문세윤,한해",1,,,tvN,토,"TV,PHONE,PAD,PC",KOR,2018,N,,N,,’도레미 마켓’ 전국 시장 속 핫한 음식을 걸고 노래 가사 받아쓰기 게임을 하는 세대 초월 음악 예능,
81000000012591,옥탑방 문제아들,0,N,01,00033,00033,N,N,4,N,050100,050300,1102,,,,,"김용만,송은이,김숙,정형돈,민경훈",1,,,KBS2,"화,수","TV,PHONE,PAD",KOR,2018,N,,N,,10문제를 풀어야만 퇴근할 수 있는 옥탑방에 갇혀 문제를 풀기 위해 고군분투하는 내용을 담은 지식토크쇼.,
81000000013913,아리키친,1,Y,01,52401,52401,N,N,1,N,050100,050900,1102,,,,,아리키친,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2018,N,,N,,아리키친에서 펼쳐지는 여러가지 재미있고 통통 튀는 아이디어 베이킹!,
81000000014505,비하인드 연예뉴스,0,N,01,50377,50377,N,N,3,N,140000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,연예계의 숨겨진 이야기를 생생하게 전달하는 연예뉴스,
81000000015038,리치는 못말려,1,Y,01,52401,52401,N,N,1,N,050100,070100,1102,,,,,리치,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,우리아빠는 조섭이개.,
81000000015321,미라클 푸드,1,Y,01,00461,00461,N,N,3,N,060000,,1103,,,채용기,백인숙,"박미선,이기호",1,,,JTBC,토,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,백세시대를 질병 없이 건강하게 맞이하기 위해서 우리는 무엇을 어떻게 먹어야 하는 것일까? ‘맛있는 이야기 미라클 푸드’에서 그 해답을 알려준다!,
81000000014582,행복한 아침,1,Y,01,00469,00469,N,N,1,N,032000,,1103,,,이은정,이수현,"이재용,장예인",1,,,채널A,"월,화,수,목,금","TV,PHONE,PAD",KOR,2019,N,,N,,"매일 아침, 신선하고 다양한 정보를 발 빠르게 전하며 시청자들과 공감하는 '본격 생활 정보 프로그램'.",
81000000015371,비하인드 연예뉴스(뮤지션),0,N,01,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,
81000000014888,박씨네 미장원,1,Y,01,52401,52401,N,N,4,N,050100,070100,1102,,,,,,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,박씨네 미장원,
81000000015370,비하인드 연예뉴스(뮤지션),0,N,01,50377,50377,N,N,3,N,140000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,연예계의 숨겨진 이야기를 생생하게 전달하는 연예뉴스,
81000000015978,아이돌 쇼케이스 비하인드,0,N,01,50377,50377,N,N,1,N,140000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,현장감 있게 전달하는 비하인드만의 쇼케이스 공연 영상,
81000000015936,TMI NEWS,1,Y,01,40143,40143,N,N,4,N,050100,050900,1102,,,신유선,,"전현무,박준형,딘딘,윤보미,수빈",1,,,Mnet,목,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,"입덕 깨알 정보를 모아모아, 아이돌과 팬들이 함께 만들어가는 신개념 예능 토크쇼.",
90000000002141,강다니엘 미디어 쇼케이스,0,N,01,50377,50377,Y,N,3,N,140000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,애타게 기다리던 강다니엘의 첫 미디어 쇼케이스 ,
90000000003808,기적의 습관,1,Y,01,00442,00442,N,N,3,N,060000,,1103,,,김세원,,"손범수,김환,안현모",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,당신의 수명을 바꾸는 작은 습관 하나! 각 분야 닥터들이 당신에게 기적의 습관을 선사한다.,
90000000003643,신상출시 편스토랑,0,N,01,00033,00033,N,N,4,N,050100,050900,1102,,,"황성훈,최승범",,"이경규,이영자,정혜영,김나영,정일우,진세연",1,,,KBS2,금,"TV,PHONE,PAD",KOR,2019,N,,N,,연예계 소문난 맛.잘.알 6인의 스타들이 혼자 먹기에 아까운 필살의 메뉴를 공개! 전국의 편의점에서 출시되는 편의점 신상 서바이벌 프로그램,
90000000003796,개는 훌륭하다,0,N,01,00033,00033,N,N,4,N,050100,,1102,,,이태헌,,"강형욱,이경규,이유비",1,,,KBS2,월,"TV,PHONE,PAD",KOR,2019,N,,N,,성숙한 반려동물 문화를 조성하기 위해 반려견과 사람이 행복하게 어우러져 사는 법을 함께 고민해보는 프로그램,
90000000003170,더 라이브,0,N,01,00033,00033,N,N,1,N,060000,,1103,,,"이내규,진정희,김범수,최정빈","김현경,최하나,강한별","한상헌,최욱",1,,,KBS1,"월,화,수,목","TV,PHONE,PAD",KOR,2019,N,,N,,KBS가 하루의 소식들을 쉽고 재미있게 시청자들과 실시간 소통하며 생생하게 이야기하는 새로운 형태의 시사 토크쇼,
90000000004030,욜로리아의 날씬해질 식탁,1,Y,01,52401,52401,N,N,4,N,050100,070100,1102,,,,,욜로리아,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,"안녕하세요. 간단한요리, TV 레시피, 집밥 유튜브 욜로리아 입니다.",
90000000004147,기적의 습관(통큰),0,N,01,00442,00442,N,N,3,N,060000,,1103,,,김세원,,"손범수,김환,안현모",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,당신의 수명을 바꾸는 작은 습관 하나! 각 분야 닥터들이 당신에게 기적의 습관을 선사한다.,
90000000004270,꼬불하개파마 : 탐구생활,1,Y,01,52401,52401,N,N,1,N,050100,070100,1102,,,,,파마,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,파마강아지 탐구생활.,
90000000004839,인간극장 (20방영),0,N,01,00033,00033,Y,N,1,N,060000,030400,1103,,,최재복,,,1,,,KBS1,"월,화,수,목,금","TV,PHONE,PAD",KOR,2020,N,,N,,드라마 같은 삶의 무대에 당신을 초대합니다. 보통 사람들의 특별한 이야기. 특별한 사람들의 평범한 이야기를 비롯한 치열한 삶의 바다에서 건져 올,
90000000005048,free지아,1,Y,01,52401,52401,N,N,4,N,050100,,1102,,,,,Free 지아,1,,,기타,목,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,모델이자 무용과 학생인 지아의 일상 그리고 평범하지 않은 뷰티 스토리,
90000000005584,디마 마스터클래스,1,Y,01,53721,53721,N,N,1,N,060600,,9001,,,백승현,,한화성,1,,,기타,,"TV,PHONE,PAD,PC",KOR,,N,,N,,예술 분야의 유명인사를 초빙하여 예술인을 꿈꾸는 대학생들에게 자신의 직업관과 인생에 대해 생생하게 들려주는 교육용 토크 프로그램,
90000000005735,놀라운 토요일 추석 스페셜,1,Y,01,00344,00344,Y,N,4,N,050100,050900,1102,,,"이태경,진보미",,"신동엽,혜리,박나래,김동현,문세윤,피오,넉살,붐,김미경",1,,,tvN,토,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,’도레미 마켓’ 전국 시장 속 핫한 음식을 걸고 노래 가사 받아쓰기 게임을 하는 세대 초월 음악 예능,
90000000004864,두만두 식사일기,1,Y,01,52401,52401,N,N,4,N,050100,,1102,,,,,두만두,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,브이로그와 푸드레시피가 만난 두만두의 식사일기.,
90000000006448,반짝이는 프리채널 (상),1,Y,01,00313,00313,Y,N,1,N,040700,,1403,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
언제 어디서든 누구나 쉽게 볼 수 있는 전 세계에서 가장 인기 있는 방송 시스템인 '프리☆채널' 노래, 춤, ",
90000000006343,최고다! 호기심딱지 5,1,Y,01,00003,00003,N,N,1,N,031600,,1309,,,,,,1,,,EBS,"월,화,수,목,금","TV,PHONE,PAD,PC",KOR,2020,N,,N,,"[업데이트: 매주 금, 토요일] ★EBS 키즈 월정액 신규 가입 시 1개월 무료!★ 3~5세 아이들이 궁금해 할만한 몸에 대한 호기심, 안전 관련 궁금증을 동화와",
90000000007727,신박한 정리,1,Y,01,00344,00344,N,N,3,N,050100,,1102,,,,,"신애라,박나래,윤균상",1,,,tvN,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,나만의 공간인 '집'의 물건을 정리하고 공간에 행복을 더하는 노하우를 함께 나누는 프로그램,
90000000007483,내 사랑 투유 (통큰),0,N,01,00442,00442,N,N,4,N,060000,,1103,,,,,"홍서범,조갑경",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"키워드 속에 담긴 스타의 일과 사랑, 음악 그리고 건강 이야기! 인생 희로애락을 노래하는 본격 인생 토크쇼.",
90000000007317,포비든 앨리,1,Y,01,52082,00239,Y,N,1,N,080800,,1703,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"신이 무심코 지나쳤던 골목, 그 속에 숨겨진 문화, 건축 그리고 삶의 이야기!",
90000000008151,부부의 발견 배우자,1,Y,01,00461,00461,N,N,4,N,060000,,1103,,,,,"주영훈,이윤미",1,,,JTBC,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,대한민국 연예인 부부의 민낯과 현주소! 배우자와 백년해로하기 위해 건강 배.우.자! 프로젝트. 당신의 배우자에 대해 얼마나 알고 계십니까?,
90000000006707,피싱클럽,0,N,01,52922,52922,N,N,4,N,090100,,1805,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,
90000000007192,내사랑투유,1,Y,01,00442,00442,N,N,4,N,060000,,1103,,,,,"홍서범,조갑경",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"키워드 속에 담긴 스타의 일과 사랑, 음악 그리고 건강 이야기! 인생 희로애락을 노래하는 본격 인생 토크쇼.",
